text,is_biased
"The irony, of course, is that the exhibit that invites people to throw trash at vacuuming Ivanka Trump lookalike reflects every stereotype feminists claim to stand against, oversexualizing Ivanka’s body and ignoring her hard work.",1
"In Spain, hundreds of thousands of women, wearing purple and raising their fists, took to the streets of cities around the country calling for greater gender equality.",0
The 2016 election of Donald Trump as president so outraged large groups of women that they protested against him in record numbers the day after his inauguration.,0
"Peace was one of many transgender service members who spoke out against Trump after he announced on Twitter in July 2017 that the military would no longer allow transgender individuals ""to serve in any capacity."" ",0
"An organization backed by Saudi Arabia accused several foreign countries of inciting young women to reject their families, the first public comments from Riyadh since a woman claiming domestic abuse was granted asylum in Canada over the weekend.",1
Boodsabann Chanthawong recently joined a growing number of women defying generations of Thai Buddhist tradition by becoming ordained as novice monks at an unrecognized all-female monastery outside Bangkok.,0
African-American women played a major role in obtaining the right to vote even though many of them would not truly enjoy the right themselves to the same extent until decades later.  ,0
"In Spain, hundreds of thousands of women, wearing purple and raising their fists, took to the streets of cities around the country calling for greater gender equality.",0
"The case of Rahaf Mohammed al-Qunun drawn new global attention to Saudi Arabia’s strict social rules, including a requirement that women have the permission of a male “guardian” to travel, which rights groups say can trap women and girls as prisoners of abusive families.",0
"Campaigners for gender equality took to European city streets on Friday to mark International Women’s Day with celebrations and protests, while in Turkey police fired tear gas to break up a crowd of several thousand women in Istanbul in the evening.",0
